trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
A108-A407-4-19-35186208211,A108,35186208211,БУЛ. ПРАГА,,,A108435186208211,A407,0,0
A108-A3002-5-28-35186208211,A108,35186208211,КВ. ГОРНА БАНЯ,,,A108535186208211,A3002,0,0
A87-A1221-7-15-5610317481,A87,5610317481,КУЛИНАРЕН К-Т ПЕЙФИЛ,,,A8775610317481,A1221,0,0
A87-A1221-7-21-5610317481,A87,5610317481,КУЛИНАРЕН К-Т ПЕЙФИЛ,,,A8775610317481,A1221,0,0
A87-A1222-2-18-5610317481,A87,5610317481,ЦЕНТРАЛНА ГАРА,,,A8725610317481,A1222,0,0
A87-A1222-7-2-5610317481,A87,5610317481,ЦЕНТРАЛНА ГАРА,,,A8775610317481,A1222,0,0
A87-A1222-6-8-5610317481,A87,5610317481,ЦЕНТРАЛНА ГАРА,,,A8765610317481,A1222,0,0
A87-A1222-6-14-5610317481,A87,5610317481,ЦЕНТРАЛНА ГАРА,,,A8765610317481,A1222,0,0
A87-A1221-2-17-5610317481,A87,5610317481,КУЛИНАРЕН К-Т ПЕЙФИЛ,,,A8725610317481,A1221,0,0
A87-A1222-1-6-5610317481,A87,5610317481,ЦЕНТРАЛНА ГАРА,,,A8715610317481,A1222,0,0
A87-A1222-4-14-5610317481,A87,5610317481,ЦЕНТРАЛНА ГАРА,,,A8745610317481,A1222,0,0
A87-A1222-1-4-5610317481,A87,5610317481,ЦЕНТРАЛНА ГАРА,,,A8715610317481,A1222,0,0
A87-A1221-3-13-5610317481,A87,5610317481,КУЛИНАРЕН К-Т ПЕЙФИЛ,,,A8735610317481,A1221,0,0
A87-A1222-6-16-5610317481,A87,5610317481,ЦЕНТРАЛНА ГАРА,,,A8765610317481,A1222,0,0
A87-A1221-6-7-5610317481,A87,5610317481,КУЛИНАРЕН К-Т ПЕЙФИЛ,,,A8765610317481,A1221,0,0
A87-A1222-3-10-5610317481,A87,5610317481,ЦЕНТРАЛНА ГАРА,,,A8735610317481,A1222,0,0
A87-A1222-2-8-5610317481,A87,5610317481,ЦЕНТРАЛНА ГАРА,,,A8725610317481,A1222,0,0
A87-A1221-3-11-5610317481,A87,5610317481,КУЛИНАРЕН К-Т ПЕЙФИЛ,,,A8735610317481,A1221,0,0
A87-A1221-1-17-5610317481,A87,5610317481,КУЛИНАРЕН К-Т ПЕЙФИЛ,,,A8715610317481,A1221,0,0
A87-A1221-3-5-5610317481,A87,5610317481,КУЛИНАРЕН К-Т ПЕЙФИЛ,,,A8735610317481,A1221,0,0
A87-A1222-2-16-5610317481,A87,5610317481,ЦЕНТРАЛНА ГАРА,,,A8725610317481,A1222,0,0
A87-A1222-7-8-5610317481,A87,5610317481,ЦЕНТРАЛНА ГАРА,,,A8775610317481,A1222,0,0
A87-A1222-2-6-5610317481,A87,5610317481,ЦЕНТРАЛНА ГАРА,,,A8725610317481,A1222,0,0
A87-A1222-6-2-5610317481,A87,5610317481,ЦЕНТРАЛНА ГАРА,,,A8765610317481,A1222,0,0
A87-A1221-5-13-5610317481,A87,5610317481,КУЛИНАРЕН К-Т ПЕЙФИЛ,,,A8755610317481,A1221,0,0
A87-A1222-1-2-5610317481,A87,5610317481,ЦЕНТРАЛНА ГАРА,,,A8715610317481,A1222,0,0
A87-A1221-1-11-5610317481,A87,5610317481,КУЛИНАРЕН К-Т ПЕЙФИЛ,,,A8715610317481,A1221,0,0
A87-A1221-1-19-5610317481,A87,5610317481,КУЛИНАРЕН К-Т ПЕЙФИЛ,,,A8715610317481,A1221,0,0
A87-A1222-2-14-5610317481,A87,5610317481,ЦЕНТРАЛНА ГАРА,,,A8725610317481,A1222,0,0
A87-A1221-2-19-5610317481,A87,5610317481,КУЛИНАРЕН К-Т ПЕЙФИЛ,,,A8725610317481,A1221,0,0
A87-A1222-3-12-5610317481,A87,5610317481,ЦЕНТРАЛНА ГАРА,,,A8735610317481,A1222,0,0
A87-A1221-7-7-5610317481,A87,5610317481,КУЛИНАРЕН К-Т ПЕЙФИЛ,,,A8775610317481,A1221,0,0
A87-A1221-4-7-5610317481,A87,5610317481,КУЛИНАРЕН К-Т ПЕЙФИЛ,,,A8745610317481,A1221,0,0
A87-A1222-2-12-5610317481,A87,5610317481,ЦЕНТРАЛНА ГАРА,,,A8725610317481,A1222,0,0
A87-A1221-7-3-5610317481,A87,5610317481,КУЛИНАРЕН К-Т ПЕЙФИЛ,,,A8775610317481,A1221,0,0
A87-A1221-7-5-5610317481,A87,5610317481,КУЛИНАРЕН К-Т ПЕЙФИЛ,,,A8775610317481,A1221,0,0
A87-A1221-5-3-5610317481,A87,5610317481,КУЛИНАРЕН К-Т ПЕЙФИЛ,,,A8755610317481,A1221,0,0
A87-A1222-5-16-5610317481,A87,5610317481,ЦЕНТРАЛНА ГАРА,,,A8755610317481,A1222,0,0
A87-A1222-3-2-5610317481,A87,5610317481,ЦЕНТРАЛНА ГАРА,,,A8735610317481,A1222,0,0
A87-A1222-3-4-5610317481,A87,5610317481,ЦЕНТРАЛНА ГАРА,,,A8735610317481,A1222,0,0
A87-A1221-5-9-5610317481,A87,5610317481,КУЛИНАРЕН К-Т ПЕЙФИЛ,,,A8755610317481,A1221,0,0
A85-A3949-3-15-10103182621,A85,10103182621,БЛ. 480 Ж.К. МЛАДОСТ-4,,,A85310103182621,A3949,0,0
A85-A4231-4-12-10103182621,A85,10103182621,ЦЕНТРАЛНА ГАРА,,,A85410103182621,A4231,0,0
A85-A4232-3-2-10103182621,A85,10103182621,ЦЕНТРАЛНА ГАРА,,,A85310103182621,A4232,0,0
A85-A4231-5-4-10103182621,A85,10103182621,ЦЕНТРАЛНА ГАРА,,,A85510103182621,A4231,0,0
A85-A3949-4-13-10103182621,A85,10103182621,БЛ. 480 Ж.К. МЛАДОСТ-4,,,A85410103182621,A3949,0,0
A87-A1222-6-10-5610317481,A87,5610317481,ЦЕНТРАЛНА ГАРА,,,A8765610317481,A1222,0,0
A87-A1221-6-3-5610317481,A87,5610317481,КУЛИНАРЕН К-Т ПЕЙФИЛ,,,A8765610317481,A1221,0,0
A87-A1221-3-7-5610317481,A87,5610317481,КУЛИНАРЕН К-Т ПЕЙФИЛ,,,A8735610317481,A1221,0,0
A85-A4231-5-6-10103182621,A85,10103182621,ЦЕНТРАЛНА ГАРА,,,A85510103182621,A4231,0,0
A85-A3949-7-17-10103182621,A85,10103182621,БЛ. 480 Ж.К. МЛАДОСТ-4,,,A85710103182621,A3949,0,0
A85-A4231-4-16-10103182621,A85,10103182621,ЦЕНТРАЛНА ГАРА,,,A85410103182621,A4231,0,0
A85-A4231-3-14-10103182621,A85,10103182621,ЦЕНТРАЛНА ГАРА,,,A85310103182621,A4231,0,0
A85-A3949-6-3-10103182621,A85,10103182621,БЛ. 480 Ж.К. МЛАДОСТ-4,,,A85610103182621,A3949,0,0
A87-A1222-7-18-5610317481,A87,5610317481,ЦЕНТРАЛНА ГАРА,,,A8775610317481,A1222,0,0
A87-A1221-2-3-5610317481,A87,5610317481,КУЛИНАРЕН К-Т ПЕЙФИЛ,,,A8725610317481,A1221,0,0
A87-A1222-4-8-5610317481,A87,5610317481,ЦЕНТРАЛНА ГАРА,,,A8745610317481,A1222,0,0
A87-A1222-4-10-5610317481,A87,5610317481,ЦЕНТРАЛНА ГАРА,,,A8745610317481,A1222,0,0
A87-A1221-1-15-5610317481,A87,5610317481,КУЛИНАРЕН К-Т ПЕЙФИЛ,,,A8715610317481,A1221,0,0
A85-A4231-1-14-10103182621,A85,10103182621,ЦЕНТРАЛНА ГАРА,,,A85110103182621,A4231,0,0
A85-A4231-3-20-10103182621,A85,10103182621,ЦЕНТРАЛНА ГАРА,,,A85310103182621,A4231,0,0
A87-A1221-2-13-5610317481,A87,5610317481,КУЛИНАРЕН К-Т ПЕЙФИЛ,,,A8725610317481,A1221,0,0
A87-A1221-7-17-5610317481,A87,5610317481,КУЛИНАРЕН К-Т ПЕЙФИЛ,,,A8775610317481,A1221,0,0
A87-A1221-2-7-5610317481,A87,5610317481,КУЛИНАРЕН К-Т ПЕЙФИЛ,,,A8725610317481,A1221,0,0
A87-A1221-1-7-5610317481,A87,5610317481,КУЛИНАРЕН К-Т ПЕЙФИЛ,,,A8715610317481,A1221,0,0
A85-A4231-2-16-10103182621,A85,10103182621,ЦЕНТРАЛНА ГАРА,,,A85210103182621,A4231,0,0
A85-A4231-1-20-10103182621,A85,10103182621,ЦЕНТРАЛНА ГАРА,,,A85110103182621,A4231,0,0
A85-A3949-2-19-10103182621,A85,10103182621,БЛ. 480 Ж.К. МЛАДОСТ-4,,,A85210103182621,A3949,0,0
A87-A1222-5-10-5610317481,A87,5610317481,ЦЕНТРАЛНА ГАРА,,,A8755610317481,A1222,0,0
A87-A1221-5-5-5610317481,A87,5610317481,КУЛИНАРЕН К-Т ПЕЙФИЛ,,,A8755610317481,A1221,0,0
A87-A1222-4-6-5610317481,A87,5610317481,ЦЕНТРАЛНА ГАРА,,,A8745610317481,A1222,0,0
A87-A1222-5-12-5610317481,A87,5610317481,ЦЕНТРАЛНА ГАРА,,,A8755610317481,A1222,0,0
A85-A4231-1-18-10103182621,A85,10103182621,ЦЕНТРАЛНА ГАРА,,,A85110103182621,A4231,0,0
A87-A1221-2-9-5610317481,A87,5610317481,КУЛИНАРЕН К-Т ПЕЙФИЛ,,,A8725610317481,A1221,0,0
A87-A1221-4-19-5610317481,A87,5610317481,КУЛИНАРЕН К-Т ПЕЙФИЛ,,,A8745610317481,A1221,0,0
A85-A4231-2-18-10103182621,A85,10103182621,ЦЕНТРАЛНА ГАРА,,,A85210103182621,A4231,0,0
A85-A3949-1-17-10103182621,A85,10103182621,БЛ. 480 Ж.К. МЛАДОСТ-4,,,A85110103182621,A3949,0,0
A85-A3949-3-11-10103182621,A85,10103182621,БЛ. 480 Ж.К. МЛАДОСТ-4,,,A85310103182621,A3949,0,0
A85-A3949-7-15-10103182621,A85,10103182621,БЛ. 480 Ж.К. МЛАДОСТ-4,,,A85710103182621,A3949,0,0
A85-A4231-2-10-10103182621,A85,10103182621,ЦЕНТРАЛНА ГАРА,,,A85210103182621,A4231,0,0
A85-A4231-4-14-10103182621,A85,10103182621,ЦЕНТРАЛНА ГАРА,,,A85410103182621,A4231,0,0
A87-A1221-6-17-5610317481,A87,5610317481,КУЛИНАРЕН К-Т ПЕЙФИЛ,,,A8765610317481,A1221,0,0
A87-A1222-1-18-5610317481,A87,5610317481,ЦЕНТРАЛНА ГАРА,,,A8715610317481,A1222,0,0
A87-A1221-7-9-5610317481,A87,5610317481,КУЛИНАРЕН К-Т ПЕЙФИЛ,,,A8775610317481,A1221,0,0
A87-A1221-4-9-5610317481,A87,5610317481,КУЛИНАРЕН К-Т ПЕЙФИЛ,,,A8745610317481,A1221,0,0
A85-A4231-6-6-10103182621,A85,10103182621,ЦЕНТРАЛНА ГАРА,,,A85610103182621,A4231,0,0
A85-A4231-6-8-10103182621,A85,10103182621,ЦЕНТРАЛНА ГАРА,,,A85610103182621,A4231,0,0
A87-A1221-6-11-5610317481,A87,5610317481,КУЛИНАРЕН К-Т ПЕЙФИЛ,,,A8765610317481,A1221,0,0
A87-A1221-4-17-5610317481,A87,5610317481,КУЛИНАРЕН К-Т ПЕЙФИЛ,,,A8745610317481,A1221,0,0
A87-A1222-1-12-5610317481,A87,5610317481,ЦЕНТРАЛНА ГАРА,,,A8715610317481,A1222,0,0
A85-A3949-1-19-10103182621,A85,10103182621,БЛ. 480 Ж.К. МЛАДОСТ-4,,,A85110103182621,A3949,0,0
A85-A4231-3-10-10103182621,A85,10103182621,ЦЕНТРАЛНА ГАРА,,,A85310103182621,A4231,0,0
A85-A3949-3-3-10103182621,A85,10103182621,БЛ. 480 Ж.К. МЛАДОСТ-4,,,A85310103182621,A3949,0,0
A85-A3949-2-13-10103182621,A85,10103182621,БЛ. 480 Ж.К. МЛАДОСТ-4,,,A85210103182621,A3949,0,0
A85-A3949-5-3-10103182621,A85,10103182621,БЛ. 480 Ж.К. МЛАДОСТ-4,,,A85510103182621,A3949,0,0
A85-A4231-5-14-10103182621,A85,10103182621,ЦЕНТРАЛНА ГАРА,,,A85510103182621,A4231,0,0
A85-A3949-3-13-10103182621,A85,10103182621,БЛ. 480 Ж.К. МЛАДОСТ-4,,,A85310103182621,A3949,0,0
A85-A4231-5-12-10103182621,A85,10103182621,ЦЕНТРАЛНА ГАРА,,,A85510103182621,A4231,0,0
A85-A3949-4-7-10103182621,A85,10103182621,БЛ. 480 Ж.К. МЛАДОСТ-4,,,A85410103182621,A3949,0,0
A85-A4231-4-10-10103182621,A85,10103182621,ЦЕНТРАЛНА ГАРА,,,A85410103182621,A4231,0,0
A85-A4231-7-4-10103182621,A85,10103182621,ЦЕНТРАЛНА ГАРА,,,A85710103182621,A4231,0,0
A85-A3949-3-5-10103182621,A85,10103182621,БЛ. 480 Ж.К. МЛАДОСТ-4,,,A85310103182621,A3949,0,0
A85-A4231-3-6-10103182621,A85,10103182621,ЦЕНТРАЛНА ГАРА,,,A85310103182621,A4231,0,0
A85-A3949-5-7-10103182621,A85,10103182621,БЛ. 480 Ж.К. МЛАДОСТ-4,,,A85510103182621,A3949,0,0
A85-A3949-6-5-10103182621,A85,10103182621,БЛ. 480 Ж.К. МЛАДОСТ-4,,,A85610103182621,A3949,0,0
A85-A3949-7-9-10103182621,A85,10103182621,БЛ. 480 Ж.К. МЛАДОСТ-4,,,A85710103182621,A3949,0,0
A85-A4231-7-8-10103182621,A85,10103182621,ЦЕНТРАЛНА ГАРА,,,A85710103182621,A4231,0,0
A85-A4231-6-16-10103182621,A85,10103182621,ЦЕНТРАЛНА ГАРА,,,A85610103182621,A4231,0,0
A85-A3949-6-21-10103182621,A85,10103182621,БЛ. 480 Ж.К. МЛАДОСТ-4,,,A85610103182621,A3949,0,0
A85-A3949-5-11-10103182621,A85,10103182621,БЛ. 480 Ж.К. МЛАДОСТ-4,,,A85510103182621,A3949,0,0
A85-A4231-6-10-10103182621,A85,10103182621,ЦЕНТРАЛНА ГАРА,,,A85610103182621,A4231,0,0
A85-A3949-7-5-10103182621,A85,10103182621,БЛ. 480 Ж.К. МЛАДОСТ-4,,,A85710103182621,A3949,0,0
A85-A4232-1-2-10103182621,A85,10103182621,ЦЕНТРАЛНА ГАРА,,,A85110103182621,A4232,0,0
A85-A3949-1-11-10103182621,A85,10103182621,БЛ. 480 Ж.К. МЛАДОСТ-4,,,A85110103182621,A3949,0,0
A85-A4231-2-14-10103182621,A85,10103182621,ЦЕНТРАЛНА ГАРА,,,A85210103182621,A4231,0,0
A85-A3949-4-19-10103182621,A85,10103182621,БЛ. 480 Ж.К. МЛАДОСТ-4,,,A85410103182621,A3949,0,0
A85-A4232-2-2-10103182621,A85,10103182621,ЦЕНТРАЛНА ГАРА,,,A85210103182621,A4232,0,0
A85-A3949-3-17-10103182621,A85,10103182621,БЛ. 480 Ж.К. МЛАДОСТ-4,,,A85310103182621,A3949,0,0
A85-A3949-7-19-10103182621,A85,10103182621,БЛ. 480 Ж.К. МЛАДОСТ-4,,,A85710103182621,A3949,0,0
A85-A3949-4-15-10103182621,A85,10103182621,БЛ. 480 Ж.К. МЛАДОСТ-4,,,A85410103182621,A3949,0,0
A85-A4231-3-8-10103182621,A85,10103182621,ЦЕНТРАЛНА ГАРА,,,A85310103182621,A4231,0,0
A85-A3949-7-3-10103182621,A85,10103182621,БЛ. 480 Ж.К. МЛАДОСТ-4,,,A85710103182621,A3949,0,0
A85-A4231-4-8-10103182621,A85,10103182621,ЦЕНТРАЛНА ГАРА,,,A85410103182621,A4231,0,0
A85-A3949-1-13-10103182621,A85,10103182621,БЛ. 480 Ж.К. МЛАДОСТ-4,,,A85110103182621,A3949,0,0
A85-A4231-3-12-10103182621,A85,10103182621,ЦЕНТРАЛНА ГАРА,,,A85310103182621,A4231,0,0
A85-A3949-2-3-10103182621,A85,10103182621,БЛ. 480 Ж.К. МЛАДОСТ-4,,,A85210103182621,A3949,0,0
A85-A3949-7-7-10103182621,A85,10103182621,БЛ. 480 Ж.К. МЛАДОСТ-4,,,A85710103182621,A3949,0,0
A85-A4231-7-16-10103182621,A85,10103182621,ЦЕНТРАЛНА ГАРА,,,A85710103182621,A4231,0,0
A85-A3949-3-21-10103182621,A85,10103182621,БЛ. 480 Ж.К. МЛАДОСТ-4,,,A85310103182621,A3949,0,0
A85-A3949-6-19-10103182621,A85,10103182621,БЛ. 480 Ж.К. МЛАДОСТ-4,,,A85610103182621,A3949,0,0
A85-A3949-3-19-10103182621,A85,10103182621,БЛ. 480 Ж.К. МЛАДОСТ-4,,,A85310103182621,A3949,0,0
A85-A3949-6-15-10103182621,A85,10103182621,БЛ. 480 Ж.К. МЛАДОСТ-4,,,A85610103182621,A3949,0,0
A85-A3949-5-13-10103182621,A85,10103182621,БЛ. 480 Ж.К. МЛАДОСТ-4,,,A85510103182621,A3949,0,0
A85-A3949-7-11-10103182621,A85,10103182621,БЛ. 480 Ж.К. МЛАДОСТ-4,,,A85710103182621,A3949,0,0
A85-A4231-3-18-10103182621,A85,10103182621,ЦЕНТРАЛНА ГАРА,,,A85310103182621,A4231,0,0
A85-A4231-4-6-10103182621,A85,10103182621,ЦЕНТРАЛНА ГАРА,,,A85410103182621,A4231,0,0
A85-A4231-6-12-10103182621,A85,10103182621,ЦЕНТРАЛНА ГАРА,,,A85610103182621,A4231,0,0
A85-A4231-7-6-10103182621,A85,10103182621,ЦЕНТРАЛНА ГАРА,,,A85710103182621,A4231,0,0
A85-A4231-5-10-10103182621,A85,10103182621,ЦЕНТРАЛНА ГАРА,,,A85510103182621,A4231,0,0
A85-A3949-6-7-10103182621,A85,10103182621,БЛ. 480 Ж.К. МЛАДОСТ-4,,,A85610103182621,A3949,0,0
A85-A3949-4-3-10103182621,A85,10103182621,БЛ. 480 Ж.К. МЛАДОСТ-4,,,A85410103182621,A3949,0,0
A85-A3949-4-17-10103182621,A85,10103182621,БЛ. 480 Ж.К. МЛАДОСТ-4,,,A85410103182621,A3949,0,0
A85-A3949-1-3-10103182621,A85,10103182621,БЛ. 480 Ж.К. МЛАДОСТ-4,,,A85110103182621,A3949,0,0
A85-A3949-4-11-10103182621,A85,10103182621,БЛ. 480 Ж.К. МЛАДОСТ-4,,,A85410103182621,A3949,0,0
A85-A3949-1-9-10103182621,A85,10103182621,БЛ. 480 Ж.К. МЛАДОСТ-4,,,A85110103182621,A3949,0,0
A85-A4232-6-2-10103182621,A85,10103182621,ЦЕНТРАЛНА ГАРА,,,A85610103182621,A4232,0,0
A85-A3949-6-9-10103182621,A85,10103182621,БЛ. 480 Ж.К. МЛАДОСТ-4,,,A85610103182621,A3949,0,0
A85-A4231-5-8-10103182621,A85,10103182621,ЦЕНТРАЛНА ГАРА,,,A85510103182621,A4231,0,0
A85-A4231-1-16-10103182621,A85,10103182621,ЦЕНТРАЛНА ГАРА,,,A85110103182621,A4231,0,0
A85-A3949-7-13-10103182621,A85,10103182621,БЛ. 480 Ж.К. МЛАДОСТ-4,,,A85710103182621,A3949,0,0
A85-A4231-6-20-10103182621,A85,10103182621,ЦЕНТРАЛНА ГАРА,,,A85610103182621,A4231,0,0
A85-A4232-4-2-10103182621,A85,10103182621,ЦЕНТРАЛНА ГАРА,,,A85410103182621,A4232,0,0
A85-A4231-5-16-10103182621,A85,10103182621,ЦЕНТРАЛНА ГАРА,,,A85510103182621,A4231,0,0
A85-A4231-1-8-10103182621,A85,10103182621,ЦЕНТРАЛНА ГАРА,,,A85110103182621,A4231,0,0
A85-A3949-2-7-10103182621,A85,10103182621,БЛ. 480 Ж.К. МЛАДОСТ-4,,,A85210103182621,A3949,0,0
A85-A3949-4-5-10103182621,A85,10103182621,БЛ. 480 Ж.К. МЛАДОСТ-4,,,A85410103182621,A3949,0,0
A85-A4231-6-18-10103182621,A85,10103182621,ЦЕНТРАЛНА ГАРА,,,A85610103182621,A4231,0,0
A85-A3949-2-5-10103182621,A85,10103182621,БЛ. 480 Ж.К. МЛАДОСТ-4,,,A85210103182621,A3949,0,0
A85-A3949-6-13-10103182621,A85,10103182621,БЛ. 480 Ж.К. МЛАДОСТ-4,,,A85610103182621,A3949,0,0
A85-A4231-1-4-10103182621,A85,10103182621,ЦЕНТРАЛНА ГАРА,,,A85110103182621,A4231,0,0
A85-A4231-2-8-10103182621,A85,10103182621,ЦЕНТРАЛНА ГАРА,,,A85210103182621,A4231,0,0
A85-A4231-2-6-10103182621,A85,10103182621,ЦЕНТРАЛНА ГАРА,,,A85210103182621,A4231,0,0
A85-A4231-7-10-10103182621,A85,10103182621,ЦЕНТРАЛНА ГАРА,,,A85710103182621,A4231,0,0
A85-A4231-6-4-10103182621,A85,10103182621,ЦЕНТРАЛНА ГАРА,,,A85610103182621,A4231,0,0
A85-A3949-2-9-10103182621,A85,10103182621,БЛ. 480 Ж.К. МЛАДОСТ-4,,,A85210103182621,A3949,0,0
A85-A4231-1-6-10103182621,A85,10103182621,ЦЕНТРАЛНА ГАРА,,,A85110103182621,A4231,0,0
A85-A4231-3-16-10103182621,A85,10103182621,ЦЕНТРАЛНА ГАРА,,,A85310103182621,A4231,0,0
A85-A3949-6-11-10103182621,A85,10103182621,БЛ. 480 Ж.К. МЛАДОСТ-4,,,A85610103182621,A3949,0,0
A85-A3949-2-15-10103182621,A85,10103182621,БЛ. 480 Ж.К. МЛАДОСТ-4,,,A85210103182621,A3949,0,0
A85-A3949-3-9-10103182621,A85,10103182621,БЛ. 480 Ж.К. МЛАДОСТ-4,,,A85310103182621,A3949,0,0
A85-A4231-7-12-10103182621,A85,10103182621,ЦЕНТРАЛНА ГАРА,,,A85710103182621,A4231,0,0
A85-A4232-7-2-10103182621,A85,10103182621,ЦЕНТРАЛНА ГАРА,,,A85710103182621,A4232,0,0
A85-A3949-4-9-10103182621,A85,10103182621,БЛ. 480 Ж.К. МЛАДОСТ-4,,,A85410103182621,A3949,0,0
A85-A3949-1-21-10103182621,A85,10103182621,БЛ. 480 Ж.К. МЛАДОСТ-4,,,A85110103182621,A3949,0,0
A85-A3949-1-15-10103182621,A85,10103182621,БЛ. 480 Ж.К. МЛАДОСТ-4,,,A85110103182621,A3949,0,0
A85-A4231-1-12-10103182621,A85,10103182621,ЦЕНТРАЛНА ГАРА,,,A85110103182621,A4231,0,0
A85-A3949-2-11-10103182621,A85,10103182621,БЛ. 480 Ж.К. МЛАДОСТ-4,,,A85210103182621,A3949,0,0
A85-A4231-3-4-10103182621,A85,10103182621,ЦЕНТРАЛНА ГАРА,,,A85310103182621,A4231,0,0
A85-A4231-2-12-10103182621,A85,10103182621,ЦЕНТРАЛНА ГАРА,,,A85210103182621,A4231,0,0
A85-A3949-5-15-10103182621,A85,10103182621,БЛ. 480 Ж.К. МЛАДОСТ-4,,,A85510103182621,A3949,0,0
A85-A4231-6-14-10103182621,A85,10103182621,ЦЕНТРАЛНА ГАРА,,,A85610103182621,A4231,0,0
A85-A3949-5-17-10103182621,A85,10103182621,БЛ. 480 Ж.К. МЛАДОСТ-4,,,A85510103182621,A3949,0,0
A85-A4231-7-18-10103182621,A85,10103182621,ЦЕНТРАЛНА ГАРА,,,A85710103182621,A4231,0,0
A85-A4232-5-2-10103182621,A85,10103182621,ЦЕНТРАЛНА ГАРА,,,A85510103182621,A4232,0,0
A85-A4231-2-4-10103182621,A85,10103182621,ЦЕНТРАЛНА ГАРА,,,A85210103182621,A4231,0,0
A85-A3949-5-5-10103182621,A85,10103182621,БЛ. 480 Ж.К. МЛАДОСТ-4,,,A85510103182621,A3949,0,0
A85-A4231-7-14-10103182621,A85,10103182621,ЦЕНТРАЛНА ГАРА,,,A85710103182621,A4231,0,0
A85-A3949-1-7-10103182621,A85,10103182621,БЛ. 480 Ж.К. МЛАДОСТ-4,,,A85110103182621,A3949,0,0
A85-A3949-3-7-10103182621,A85,10103182621,БЛ. 480 Ж.К. МЛАДОСТ-4,,,A85310103182621,A3949,0,0
A85-A3949-1-5-10103182621,A85,10103182621,БЛ. 480 Ж.К. МЛАДОСТ-4,,,A85110103182621,A3949,0,0
A100-A2710-4-9-12007370960,A100,12007370960,АП ДРУЖБА,,,A100412007370960,A2710,0,0
A100-A674-2-10-12007370960,A100,12007370960,ЦЕНТРАЛНА ГАРА,,,A100212007370960,A674,0,0
A100-A674-2-6-12007370960,A100,12007370960,ЦЕНТРАЛНА ГАРА,,,A100212007370960,A674,0,0
A100-A2710-1-7-12007370960,A100,12007370960,АП ДРУЖБА,,,A100112007370960,A2710,0,0
A100-A2710-5-5-12007370960,A100,12007370960,АП ДРУЖБА,,,A100512007370960,A2710,0,0
A100-A674-5-8-12007370960,A100,12007370960,ЦЕНТРАЛНА ГАРА,,,A100512007370960,A674,0,0
A100-A2710-3-7-12007370960,A100,12007370960,АП ДРУЖБА,,,A100312007370960,A2710,0,0
A100-A2710-1-15-12007370960,A100,12007370960,АП ДРУЖБА,,,A100112007370960,A2710,0,0
A100-A674-3-4-12007370960,A100,12007370960,ЦЕНТРАЛНА ГАРА,,,A100312007370960,A674,0,0
A85-A3949-6-17-10103182621,A85,10103182621,БЛ. 480 Ж.К. МЛАДОСТ-4,,,A85610103182621,A3949,0,0
A100-A674-3-2-12007370960,A100,12007370960,ЦЕНТРАЛНА ГАРА,,,A100312007370960,A674,0,0
A100-A674-1-16-12007370960,A100,12007370960,ЦЕНТРАЛНА ГАРА,,,A100112007370960,A674,0,0
A100-A2710-2-13-12007370960,A100,12007370960,АП ДРУЖБА,,,A100212007370960,A2710,0,0
A100-A674-2-14-12007370960,A100,12007370960,ЦЕНТРАЛНА ГАРА,,,A100212007370960,A674,0,0
A100-A2710-1-9-12007370960,A100,12007370960,АП ДРУЖБА,,,A100112007370960,A2710,0,0
A100-A674-5-12-12007370960,A100,12007370960,ЦЕНТРАЛНА ГАРА,,,A100512007370960,A674,0,0
A85-A4231-4-4-10103182621,A85,10103182621,ЦЕНТРАЛНА ГАРА,,,A85410103182621,A4231,0,0
A85-A3949-5-9-10103182621,A85,10103182621,БЛ. 480 Ж.К. МЛАДОСТ-4,,,A85510103182621,A3949,0,0
A100-A2710-4-17-12007370960,A100,12007370960,АП ДРУЖБА,,,A100412007370960,A2710,0,0
A100-A2710-2-7-12007370960,A100,12007370960,АП ДРУЖБА,,,A100212007370960,A2710,0,0
A100-A2710-4-19-12007370960,A100,12007370960,АП ДРУЖБА,,,A100412007370960,A2710,0,0
A100-A674-2-2-12007370960,A100,12007370960,ЦЕНТРАЛНА ГАРА,,,A100212007370960,A674,0,0
A85-A3949-2-17-10103182621,A85,10103182621,БЛ. 480 Ж.К. МЛАДОСТ-4,,,A85210103182621,A3949,0,0
A100-A674-4-12-12007370960,A100,12007370960,ЦЕНТРАЛНА ГАРА,,,A100412007370960,A674,0,0
A100-A2710-5-17-12007370960,A100,12007370960,АП ДРУЖБА,,,A100512007370960,A2710,0,0
A100-A2710-5-7-12007370960,A100,12007370960,АП ДРУЖБА,,,A100512007370960,A2710,0,0
A100-A674-3-16-12007370960,A100,12007370960,ЦЕНТРАЛНА ГАРА,,,A100312007370960,A674,0,0
